id,date,subject,title,contexte-election,contexte-tour,cote,departement,departement-nom,departement-insee,identifiant de circonscription,images,pdf,ocr_url,titulaire-nom,titulaire-prenom,titulaire-sexe,titulaire-age,titulaire-age-calcule,titulaire-age-tranche,titulaire-profession,titulaire-mandat-en-cours,titulaire-mandat-passe,titulaire-associations,titulaire-autres-statuts,titulaire-soutien,titulaire-liste,titulaire-decorations,suppleant-nom,suppleant-prenom,suppleant-sexe,suppleant-age,suppleant-age-calcule,suppleant-age-tranche,suppleant-profession,suppleant-mandat-en-cours,suppleant-mandat-passe,suppleant-associations,suppleant-autres-statuts,suppleant-soutien,suppleant-liste,suppleant-decorations
"EL009_L_1958_11_002_02_1_PF_02","1958-11-23","Assemblée Nationale;Ve République;France;Élections législatives","Élections législatives de 1958, Aisne - 02, circonscription n°02 : profession de foi de Adrien Renard au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","2","https://ia800705.us.archive.org/0/items/EL009_L_1958_11_002_02_1_PF_02/EL009_L_1958_11_002_02_1_PF_02_000.jpg;https://ia800705.us.archive.org/0/items/EL009_L_1958_11_002_02_1_PF_02/EL009_L_1958_11_002_02_1_PF_02_001.jpg","https://ia800705.us.archive.org/0/items/EL009_L_1958_11_002_02_1_PF_02/EL009_L_1958_11_002_02_1_PF_02.pdf","https://ia800705.us.archive.org/0/items/EL009_L_1958_11_002_02_1_PF_02/EL009_L_1958_11_002_02_1_PF_02_djvu.txt","Renard","Adrien","homme","non mentionné","non mentionné","non mentionné","ouvrier textile","conseiller municipal","député sortant","non mentionné","non mentionné","Parti communiste","non mentionné","non","Canonne","Germaine","femme","non mentionné","non mentionné","non mentionné","ouvrière textile","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti communiste","non mentionné","non"
"EL009_L_1958_11_002_02_1_PF_03","1958-11-23","France;Ve République;Élections législatives;Assemblée Nationale","Élections législatives de 1958, Aisne - 02, circonscription n°02 : profession de foi de Robert Marcos au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","2","https://ia800607.us.archive.org/34/items/EL009_L_1958_11_002_02_1_PF_03/EL009_L_1958_11_002_02_1_PF_03_000.jpg;https://ia800607.us.archive.org/34/items/EL009_L_1958_11_002_02_1_PF_03/EL009_L_1958_11_002_02_1_PF_03_001.jpg","https://ia800607.us.archive.org/34/items/EL009_L_1958_11_002_02_1_PF_03/EL009_L_1958_11_002_02_1_PF_03.pdf","https://ia800607.us.archive.org/34/items/EL009_L_1958_11_002_02_1_PF_03/EL009_L_1958_11_002_02_1_PF_03_djvu.txt","Marcos","Robert","homme","non mentionné","non mentionné","non mentionné","ouvrier métallurgiste;administrateur salarié Caisse d'allocations familiales","non mentionné","non mentionné","syndicat","non mentionné","Union de la gauche socialiste","non mentionné","non","Helque","Jacques","homme","non mentionné","non mentionné","non mentionné","liseur correcteur guipure la Cotonnière","non mentionné","non mentionné","syndicat","non mentionné","Union de la gauche socialiste","non mentionné","non"
"EL009_L_1958_11_002_02_1_PF_04","1958-11-23","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1958, Aisne - 02, circonscription n°02 : profession de foi de Jacques Blanchot au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","2","https://ia801609.us.archive.org/11/items/EL009_L_1958_11_002_02_1_PF_04/EL009_L_1958_11_002_02_1_PF_04_000.jpg;https://ia801609.us.archive.org/11/items/EL009_L_1958_11_002_02_1_PF_04/EL009_L_1958_11_002_02_1_PF_04_001.jpg","https://ia801609.us.archive.org/11/items/EL009_L_1958_11_002_02_1_PF_04/EL009_L_1958_11_002_02_1_PF_04.pdf","https://ia801609.us.archive.org/11/items/EL009_L_1958_11_002_02_1_PF_04/EL009_L_1958_11_002_02_1_PF_04_djvu.txt","Blanchot","Jacques","homme","non mentionné","non mentionné","non mentionné","avocat Barreau","adjoint au maire","non mentionné","professionnel","non mentionné","aucun parti politique","non mentionné","oui","Locquet","Edouard","homme","non mentionné","non mentionné","non mentionné","agriculteur","non mentionné","maire","syndicat","non mentionné","non mentionné","non mentionné","oui"
"EL009_L_1958_11_002_02_1_PF_05","1958-11-23","Élections législatives;France;Ve République;Assemblée Nationale","Élections législatives de 1958, Aisne - 02, circonscription n°02 : profession de foi de Marcel Bienfait au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","2","https://ia902906.us.archive.org/19/items/EL009_L_1958_11_002_02_1_PF_05/EL009_L_1958_11_002_02_1_PF_05_000.jpg;https://ia902906.us.archive.org/19/items/EL009_L_1958_11_002_02_1_PF_05/EL009_L_1958_11_002_02_1_PF_05_001.jpg","https://ia902906.us.archive.org/19/items/EL009_L_1958_11_002_02_1_PF_05/EL009_L_1958_11_002_02_1_PF_05.pdf","https://ia902906.us.archive.org/19/items/EL009_L_1958_11_002_02_1_PF_05/EL009_L_1958_11_002_02_1_PF_05_djvu.txt","Bienfait","Marcel","homme","non mentionné","non mentionné","non mentionné","métreur-expert","conseiller municipal","non mentionné","non mentionné","non mentionné","Parti républicain radical-socialiste","Concentration libérale et sociale des gauches républicaines","oui","Ardhuin","Fernand","homme","non mentionné","non mentionné","non mentionné","voyageur de commerce","non mentionné","non mentionné","non mentionné","résistant","Parti républicain radical-socialiste","Concentration libérale et sociale des gauches républicaines","oui"
"EL009_L_1958_11_002_02_1_PF_06","1958-11-23","Élections législatives;Ve République;France;Assemblée Nationale","Élections législatives de 1958, Aisne - 02, circonscription n°02 : profession de foi de NR Pierre-Bloch au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","2","https://ia601805.us.archive.org/27/items/EL009_L_1958_11_002_02_1_PF_06/EL009_L_1958_11_002_02_1_PF_06_000.jpg;https://ia601805.us.archive.org/27/items/EL009_L_1958_11_002_02_1_PF_06/EL009_L_1958_11_002_02_1_PF_06_001.jpg","https://ia601805.us.archive.org/27/items/EL009_L_1958_11_002_02_1_PF_06/EL009_L_1958_11_002_02_1_PF_06.pdf","https://ia601805.us.archive.org/27/items/EL009_L_1958_11_002_02_1_PF_06/EL009_L_1958_11_002_02_1_PF_06_djvu.txt","Pierre-Bloch","non mentionné","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller général","ministre","non mentionné","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","oui","Laroche","Pierre","homme","non mentionné","non mentionné","non mentionné","inspecteur PTT","non mentionné","non mentionné","non mentionné","prisonnier de guerre","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","non"
"EL009_L_1958_11_002_02_1_PF_07","1958-11-23","France;Ve République;Assemblée Nationale;Élections législatives","Élections législatives de 1958, Aisne - 02, circonscription n°02 : profession de foi de Jean Huon au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","2","https://ia802806.us.archive.org/2/items/EL009_L_1958_11_002_02_1_PF_07/EL009_L_1958_11_002_02_1_PF_07_000.jpg;https://ia802806.us.archive.org/2/items/EL009_L_1958_11_002_02_1_PF_07/EL009_L_1958_11_002_02_1_PF_07_001.jpg","https://ia802806.us.archive.org/2/items/EL009_L_1958_11_002_02_1_PF_07/EL009_L_1958_11_002_02_1_PF_07.pdf","https://ia802806.us.archive.org/2/items/EL009_L_1958_11_002_02_1_PF_07/EL009_L_1958_11_002_02_1_PF_07_djvu.txt","Huon","Jean","homme","37","37","entre 30 et 39 ans","agent d'assurances","non mentionné","non mentionné","non mentionné","combattant","Communauté française;Renouveau et fidélité","non mentionné","non","Loyeux","Jacques","homme","34","34","entre 30 et 39 ans","agriculteur","maire","non mentionné","non mentionné","combattant","Communauté française;Renouveau et fidélité","non mentionné","oui"
"EL009_L_1958_11_002_03_1_PF_02","1958-11-23","France;Élections législatives;Ve République;Assemblée Nationale","Élections législatives de 1958, Aisne - 02, circonscription n°03 : profession de foi de Francis Alliot au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","3","https://ia800506.us.archive.org/22/items/EL009_L_1958_11_002_03_1_PF_02/EL009_L_1958_11_002_03_1_PF_02_000.jpg;https://ia800506.us.archive.org/22/items/EL009_L_1958_11_002_03_1_PF_02/EL009_L_1958_11_002_03_1_PF_02_001.jpg","https://ia800506.us.archive.org/22/items/EL009_L_1958_11_002_03_1_PF_02/EL009_L_1958_11_002_03_1_PF_02.pdf","https://ia800506.us.archive.org/22/items/EL009_L_1958_11_002_03_1_PF_02/EL009_L_1958_11_002_03_1_PF_02_djvu.txt","Alliot","Francis","homme","non mentionné","non mentionné","non mentionné","exploitant forestier;commerçant","non mentionné","non mentionné","non mentionné","non mentionné","libre;aucun parti politique","Politique de bon sens","non","Capelle","Albert","homme","non mentionné","non mentionné","non mentionné","herbager","non mentionné","non mentionné","non mentionné","non mentionné","libre;aucun parti politique","Politique de bon sens","non"
"EL009_L_1958_11_002_03_1_PF_03","1958-11-23","Assemblée Nationale;France;Ve République;Élections législatives","Élections législatives de 1958, Aisne - 02, circonscription n°03 : profession de foi de Edouard Pouchèle au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","3","https://ia601809.us.archive.org/34/items/EL009_L_1958_11_002_03_1_PF_03/EL009_L_1958_11_002_03_1_PF_03_000.jpg;https://ia601809.us.archive.org/34/items/EL009_L_1958_11_002_03_1_PF_03/EL009_L_1958_11_002_03_1_PF_03_001.jpg","https://ia601809.us.archive.org/34/items/EL009_L_1958_11_002_03_1_PF_03/EL009_L_1958_11_002_03_1_PF_03.pdf","https://ia601809.us.archive.org/34/items/EL009_L_1958_11_002_03_1_PF_03/EL009_L_1958_11_002_03_1_PF_03_djvu.txt","Pouchèle","Edouard","homme","non mentionné","non mentionné","non mentionné","médecin légiste","maire","non mentionné","groupes de pression","non mentionné","Parti socialiste Section française de l'Internationale ouvrière","non mentionné","oui","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_002_03_1_PF_04","1958-11-23","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1958, Aisne - 02, circonscription n°03 : profession de foi de André Semal au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","3","https://ia600108.us.archive.org/10/items/EL009_L_1958_11_002_03_1_PF_04/EL009_L_1958_11_002_03_1_PF_04_000.jpg;https://ia600108.us.archive.org/10/items/EL009_L_1958_11_002_03_1_PF_04/EL009_L_1958_11_002_03_1_PF_04_001.jpg","https://ia600108.us.archive.org/10/items/EL009_L_1958_11_002_03_1_PF_04/EL009_L_1958_11_002_03_1_PF_04.pdf","https://ia600108.us.archive.org/10/items/EL009_L_1958_11_002_03_1_PF_04/EL009_L_1958_11_002_03_1_PF_04_djvu.txt","Semal","André","homme","non mentionné","non mentionné","non mentionné","avoué","conseiller municipal;conseiller général","non mentionné","non mentionné","non mentionné","aucun parti politique","Action pour la rénovation de la République","non","Hestrès","Georges","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire;conseiller général","non mentionné","non mentionné","non mentionné","non mentionné","Action pour la rénovation de la République","oui"
"EL009_L_1958_11_002_03_1_PF_05","1958-11-23","France;Élections législatives;Assemblée Nationale;Ve République","Élections législatives de 1958, Aisne - 02, circonscription n°03 : profession de foi de Emile Audry au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","3","https://ia801504.us.archive.org/32/items/EL009_L_1958_11_002_03_1_PF_05/EL009_L_1958_11_002_03_1_PF_05_000.jpg;https://ia801504.us.archive.org/32/items/EL009_L_1958_11_002_03_1_PF_05/EL009_L_1958_11_002_03_1_PF_05_001.jpg","https://ia801504.us.archive.org/32/items/EL009_L_1958_11_002_03_1_PF_05/EL009_L_1958_11_002_03_1_PF_05.pdf","https://ia801504.us.archive.org/32/items/EL009_L_1958_11_002_03_1_PF_05/EL009_L_1958_11_002_03_1_PF_05_djvu.txt","Audry","Emile","homme","non mentionné","non mentionné","non mentionné","industriel","non mentionné","non mentionné","non mentionné","non mentionné","Parti républicain radical-socialiste","Paix ordre union travail","oui","non mentionné","non mentionné","non déterminé","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","non"
"EL009_L_1958_11_002_03_1_PF_06","1958-11-23","France;Assemblée Nationale;Élections législatives;Ve République","Élections législatives de 1958, Aisne - 02, circonscription n°03 : profession de foi de Raoul Sauer au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","3","https://ia600102.us.archive.org/23/items/EL009_L_1958_11_002_03_1_PF_06/EL009_L_1958_11_002_03_1_PF_06_000.jpg;https://ia600102.us.archive.org/23/items/EL009_L_1958_11_002_03_1_PF_06/EL009_L_1958_11_002_03_1_PF_06_001.jpg","https://ia600102.us.archive.org/23/items/EL009_L_1958_11_002_03_1_PF_06/EL009_L_1958_11_002_03_1_PF_06.pdf","https://ia600102.us.archive.org/23/items/EL009_L_1958_11_002_03_1_PF_06/EL009_L_1958_11_002_03_1_PF_06_djvu.txt","Sauer","Raoul","homme","non mentionné","non mentionné","non mentionné","non mentionné","conseiller municipal","député sortant","non mentionné","résistant","Parti communiste français","non mentionné","oui","Manteau","Marceau","homme","non mentionné","non mentionné","non mentionné","non mentionné","maire","non mentionné","non mentionné","non mentionné","Parti communiste français","non mentionné","non"
"EL009_L_1958_11_002_03_1_PF_07","1958-11-23","Élections législatives;Assemblée Nationale;France;Ve République","Élections législatives de 1958, Aisne - 02, circonscription n°03 : profession de foi de Michel Nollevalle au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","3","https://ia800506.us.archive.org/21/items/EL009_L_1958_11_002_03_1_PF_07/EL009_L_1958_11_002_03_1_PF_07_000.jpg;https://ia800506.us.archive.org/21/items/EL009_L_1958_11_002_03_1_PF_07/EL009_L_1958_11_002_03_1_PF_07_001.jpg","https://ia800506.us.archive.org/21/items/EL009_L_1958_11_002_03_1_PF_07/EL009_L_1958_11_002_03_1_PF_07.pdf","https://ia800506.us.archive.org/21/items/EL009_L_1958_11_002_03_1_PF_07/EL009_L_1958_11_002_03_1_PF_07_djvu.txt","Nollevalle","Michel","homme","34","34","entre 30 et 39 ans","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","libéral","non mentionné","non","Gernez","Pierre","homme","32","32","entre 30 et 39 ans","non mentionné","non mentionné","non mentionné","non mentionné","non mentionné","libéral","non mentionné","non"
"EL009_L_1958_11_002_03_1_PF_01","1958-11-23","France;Assemblée Nationale;Ve République;Élections législatives","Élections législatives de 1958, Aisne - 02, circonscription n°03 : profession de foi de Edouard Alliot au tour 1","législatives","1","EL009","02","Aisne","02 - Aisne","3","https://ia600501.us.archive.org/17/items/EL009_L_1958_11_002_03_1_PF_01/EL009_L_1958_11_002_03_1_PF_01_000.jpg;https://ia600501.us.archive.org/17/items/EL009_L_1958_11_002_03_1_PF_01/EL009_L_1958_11_002_03_1_PF_01_001.jpg","https://ia600501.us.archive.org/17/items/EL009_L_1958_11_002_03_1_PF_01/EL009_L_1958_11_002_03_1_PF_01.pdf","https://ia600501.us.archive.org/17/items/EL009_L_1958_11_002_03_1_PF_01/EL009_L_1958_11_002_03_1_PF_01_djvu.txt","Alliot","Edouard","homme","non mentionné","non mentionné","non mentionné","exploitant forestier;négociant","maire-adjoint;conseiller général","député sortant","non mentionné","non mentionné","Indépendants et paysans;Démocratie chrétienne de France;Centre républicain","Union des indépendants paysans pour le renouveau français","oui","Mahoudeaux","Julien","homme","non mentionné","non mentionné","non mentionné","négociant bestiaux","maire;conseiller général","non mentionné","non mentionné","non mentionné","Indépendants et paysans;Démocratie chrétienne de France;Centre républicain","Union des indépendants paysans pour le renouveau français","oui"
